Year,Region,Current residence,Population (1yr ago) Est,Same house (1yr ago) Est,Same state of residence (1yr ago) Est,Different state of residence (1yr ago) Total Est,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia ,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Abroad(1yr ago) Est
2014.0,West_states,Nevada,2806170.0,2235861.0,426512.0,130390.0,475.0,2893.0,8488.0,86.0,48954.0,3309.0,313.0,234.0,615.0,4116.0,2084.0,2210.0,1371.0,3699.0,533.0,1404.0,1106.0,649.0,309.0,11.0,871.0,536.0,1323.0,1522.0,643.0,1011.0,981.0,506.0,,213.0,1206.0,2987.0,2175.0,1079.0,32.0,1680.0,1402.0,4032.0,2745.0,41.0,304.0,176.0,1945.0,5291.0,5977.0,162.0,1332.0,5753.0,493.0,754.0,359.0,13407.0
2014.0,Northeast_states,New Hampshire,1314735.0,1134514.0,133298.0,41393.0,44.0,130.0,146.0,63.0,1658.0,260.0,3151.0,0.0,82.0,2303.0,177.0,0.0,0.0,819.0,0.0,0.0,165.0,309.0,164.0,4155.0,357.0,14692.0,157.0,0.0,588.0,0.0,0.0,0.0,434.0,,1035.0,0.0,2479.0,343.0,523.0,328.0,148.0,247.0,1531.0,767.0,78.0,0.0,119.0,83.0,480.0,2200.0,846.0,148.0,0.0,184.0,0.0,5530.0
2014.0,Northeast_states,New Jersey,8840346.0,7961796.0,686056.0,128911.0,216.0,382.0,1074.0,422.0,5961.0,1070.0,2269.0,1777.0,965.0,10532.0,3884.0,227.0,0.0,2167.0,795.0,12.0,502.0,503.0,894.0,133.0,3388.0,2956.0,1442.0,1277.0,394.0,179.0,327.0,44.0,226.0,370.0,,652.0,44690.0,4386.0,131.0,1520.0,72.0,430.0,18958.0,913.0,873.0,0.0,1684.0,2885.0,113.0,290.0,4814.0,645.0,385.0,1082.0,0.0,63583.0
2014.0,West_states,New Mexico,2060189.0,1770053.0,212456.0,68917.0,41.0,1526.0,8577.0,106.0,4986.0,4475.0,307.0,0.0,52.0,3064.0,87.0,304.0,594.0,2465.0,1201.0,27.0,490.0,65.0,1088.0,515.0,982.0,195.0,662.0,577.0,667.0,1680.0,691.0,1203.0,1163.0,436.0,300.0,,1168.0,636.0,0.0,613.0,3394.0,1219.0,942.0,0.0,212.0,145.0,93.0,17073.0,297.0,245.0,1057.0,1584.0,25.0,996.0,692.0,8763.0
2014.0,Northeast_states,New York,19528220.0,17418181.0,1693064.0,258571.0,1662.0,3180.0,7696.0,611.0,22241.0,2148.0,14649.0,1931.0,3323.0,22356.0,6111.0,1294.0,704.0,6736.0,1011.0,803.0,1047.0,1005.0,825.0,1350.0,8078.0,15222.0,3827.0,1221.0,1724.0,2344.0,394.0,55.0,2713.0,2179.0,35637.0,1419.0,,12174.0,210.0,4766.0,869.0,831.0,21930.0,1541.0,4796.0,19.0,2957.0,12941.0,2259.0,1933.0,9743.0,3532.0,271.0,1983.0,320.0,158404.0
2014.0,South_states,North Carolina,9832152.0,8332705.0,1166928.0,286533.0,4264.0,2467.0,2246.0,571.0,16448.0,5108.0,4754.0,812.0,1724.0,25532.0,15696.0,2546.0,293.0,7134.0,2349.0,1753.0,2627.0,2872.0,1195.0,1715.0,8196.0,3880.0,6339.0,2427.0,1029.0,2572.0,207.0,1096.0,1870.0,1202.0,12697.0,930.0,26255.0,,501.0,11082.0,685.0,1311.0,10594.0,1356.0,26379.0,542.0,6397.0,15604.0,655.0,564.0,28250.0,4435.0,4987.0,1710.0,675.0,45986.0
2014.0,Midwest_states,North Dakota,729874.0,602508.0,85084.0,39059.0,402.0,390.0,887.0,192.0,1243.0,1018.0,0.0,0.0,19.0,1547.0,410.0,348.0,345.0,309.0,147.0,296.0,640.0,322.0,0.0,0.0,0.0,53.0,1284.0,13756.0,331.0,1364.0,1868.0,490.0,268.0,46.0,42.0,162.0,915.0,18.0,,843.0,278.0,313.0,1185.0,0.0,308.0,2452.0,376.0,1064.0,330.0,0.0,160.0,1181.0,68.0,445.0,944.0,3223.0
2014.0,Midwest_states,Ohio,11464891.0,9742065.0,1484132.0,196742.0,1189.0,1455.0,3348.0,1467.0,7793.0,3917.0,1251.0,878.0,670.0,14377.0,4924.0,355.0,234.0,9076.0,10968.0,1414.0,1060.0,18410.0,605.0,177.0,3751.0,1977.0,13480.0,1631.0,994.0,3277.0,528.0,339.0,1618.0,1404.0,3952.0,987.0,7759.0,10004.0,129.0,,871.0,1538.0,18580.0,958.0,1717.0,464.0,6388.0,8360.0,982.0,56.0,6403.0,4084.0,8018.0,2789.0,136.0,41952.0
2014.0,South_states,Oklahoma,3827288.0,3148699.0,550149.0,111346.0,993.0,1248.0,3729.0,7333.0,8180.0,4190.0,176.0,83.0,216.0,4894.0,1731.0,255.0,233.0,1396.0,1793.0,2982.0,8779.0,920.0,1126.0,55.0,709.0,420.0,778.0,846.0,850.0,6309.0,67.0,534.0,829.0,91.0,639.0,1152.0,2187.0,1169.0,626.0,1711.0,,273.0,1407.0,117.0,779.0,505.0,3079.0,29191.0,1008.0,0.0,985.0,3102.0,38.0,1164.0,469.0,17094.0
2014.0,West_states,Oregon,3927857.0,3196441.0,571056.0,137008.0,156.0,4211.0,9446.0,570.0,35334.0,5446.0,848.0,0.0,271.0,1319.0,1142.0,3491.0,4995.0,1514.0,1099.0,509.0,671.0,91.0,1054.0,230.0,987.0,1335.0,980.0,2717.0,0.0,767.0,1800.0,414.0,3385.0,0.0,705.0,2617.0,2117.0,1810.0,947.0,828.0,1860.0,,1972.0,161.0,163.0,602.0,371.0,7480.0,4149.0,122.0,1506.0,21655.0,0.0,1276.0,1885.0,23352.0
2014.0,Northeast_states,Pennsylvania,12645888.0,11103966.0,1241534.0,232889.0,1535.0,2361.0,1735.0,549.0,9151.0,2615.0,2670.0,5611.0,1636.0,16230.0,4692.0,761.0,362.0,3522.0,2555.0,1434.0,1186.0,1746.0,1628.0,1280.0,21776.0,4974.0,5263.0,1521.0,12.0,1993.0,847.0,0.0,868.0,550.0,39423.0,506.0,31145.0,10006.0,220.0,10588.0,897.0,794.0,,1187.0,3006.0,403.0,3269.0,9027.0,850.0,674.0,11541.0,2182.0,4708.0,1257.0,143.0,67499.0
2014.0,Northeast_states,Rhode Island,1045791.0,906936.0,98869.0,32621.0,347.0,54.0,0.0,0.0,1387.0,91.0,2180.0,26.0,0.0,1723.0,1843.0,89.0,0.0,233.0,98.0,80.0,153.0,251.0,488.0,417.0,557.0,10765.0,296.0,428.0,0.0,60.0,0.0,0.0,44.0,1007.0,1404.0,0.0,3563.0,1426.0,0.0,176.0,64.0,44.0,1245.0,,474.0,0.0,72.0,445.0,0.0,93.0,922.0,76.0,0.0,0.0,0.0,7365.0
2014.0,South_states,South Carolina,4780659.0,4046123.0,542930.0,171969.0,3219.0,1225.0,2298.0,991.0,5826.0,3455.0,4030.0,661.0,649.0,12368.0,15496.0,1044.0,996.0,2854.0,2923.0,429.0,599.0,3312.0,1565.0,1462.0,4291.0,1620.0,4002.0,1111.0,1055.0,1495.0,294.0,323.0,499.0,950.0,4226.0,1237.0,11241.0,31188.0,0.0,5369.0,1115.0,304.0,7637.0,646.0,,352.0,4113.0,6567.0,434.0,249.0,8860.0,5453.0,687.0,1249.0,0.0,19637.0
2014.0,Midwest_states,South Dakota,842076.0,701352.0,109496.0,28198.0,0.0,374.0,1008.0,23.0,1920.0,1388.0,0.0,0.0,0.0,329.0,167.0,0.0,177.0,520.0,489.0,2531.0,842.0,161.0,106.0,0.0,130.0,186.0,86.0,4321.0,0.0,127.0,990.0,1411.0,531.0,80.0,11.0,330.0,697.0,163.0,1635.0,490.0,711.0,13.0,36.0,0.0,37.0,,610.0,882.0,131.0,0.0,1453.0,198.0,0.0,541.0,2363.0,3030.0
2014.0,South_states,Tennessee,6471445.0,5465071.0,796577.0,182130.0,9640.0,837.0,2605.0,7625.0,8847.0,2482.0,390.0,427.0,747.0,17196.0,15713.0,438.0,288.0,8853.0,6087.0,835.0,613.0,9157.0,1126.0,207.0,2300.0,1753.0,6125.0,962.0,8166.0,5513.0,260.0,129.0,681.0,249.0,741.0,596.0,5614.0,12148.0,127.0,4627.0,2068.0,922.0,2555.0,1035.0,6164.0,282.0,,10134.0,216.0,162.0,7979.0,2885.0,1943.0,1551.0,130.0,27667.0
2014.0,South_states,Texas,26588600.0,22151594.0,3681042.0,538572.0,6437.0,8487.0,18001.0,11926.0,63591.0,18277.0,3110.0,1411.0,1266.0,40930.0,19023.0,3871.0,3120.0,23258.0,6235.0,6444.0,11585.0,5990.0,23805.0,1385.0,9291.0,6208.0,12267.0,6946.0,12308.0,11921.0,659.0,3343.0,7050.0,1784.0,7015.0,17262.0,21347.0,16934.0,665.0,11841.0,25096.0,4772.0,12193.0,1852.0,6569.0,2041.0,15159.0,,4688.0,568.0,18454.0,10450.0,2328.0,7762.0,1647.0,217392.0
2014.0,West_states,Utah,2894001.0,2407608.0,374578.0,90234.0,365.0,1302.0,8362.0,119.0,14510.0,4111.0,173.0,0.0,395.0,2920.0,1139.0,1556.0,7021.0,1227.0,535.0,568.0,193.0,0.0,220.0,162.0,304.0,1506.0,629.0,904.0,752.0,2174.0,898.0,535.0,6612.0,119.0,473.0,1621.0,2059.0,1172.0,125.0,1893.0,614.0,2655.0,1110.0,35.0,944.0,0.0,361.0,5780.0,,138.0,2332.0,5274.0,44.0,543.0,3750.0,21581.0
2014.0,Northeast_states,Vermont,620898.0,536915.0,59850.0,22635.0,0.0,225.0,111.0,0.0,1222.0,645.0,1167.0,16.0,0.0,1090.0,152.0,0.0,0.0,224.0,134.0,61.0,39.0,176.0,0.0,538.0,605.0,4462.0,181.0,2.0,26.0,67.0,413.0,0.0,47.0,2572.0,616.0,105.0,2554.0,196.0,32.0,76.0,62.0,252.0,1180.0,864.0,197.0,147.0,151.0,462.0,330.0,,694.0,358.0,155.0,0.0,29.0,1498.0
2014.0,South_states,Virginia,8224054.0,6891144.0,995822.0,262477.0,2654.0,2656.0,3605.0,57.0,16013.0,5487.0,2185.0,367.0,12511.0,22478.0,8802.0,2729.0,679.0,3626.0,2811.0,746.0,1859.0,3655.0,2041.0,1043.0,28071.0,4821.0,2608.0,3606.0,1999.0,2856.0,389.0,753.0,1251.0,694.0,9182.0,525.0,16980.0,22191.0,444.0,7651.0,918.0,1464.0,14296.0,1350.0,5780.0,158.0,6832.0,13337.0,2554.0,255.0,,5025.0,8620.0,1716.0,147.0,74611.0
2014.0,West_states,Washington,6979369.0,5757065.0,934922.0,220259.0,1640.0,7216.0,8931.0,1406.0,40085.0,6779.0,1400.0,624.0,372.0,7190.0,4536.0,4596.0,12825.0,4984.0,1999.0,1943.0,2889.0,1249.0,1203.0,745.0,1729.0,2003.0,2276.0,1788.0,485.0,2992.0,4294.0,675.0,4969.0,91.0,2038.0,2461.0,6630.0,4868.0,905.0,3496.0,1876.0,26582.0,3117.0,400.0,3177.0,1577.0,967.0,12528.0,4836.0,690.0,6427.0,,258.0,2129.0,1383.0,67123.0
2014.0,South_states,West Virginia,1831414.0,1617510.0,162340.0,47957.0,144.0,1797.0,298.0,526.0,1552.0,877.0,244.0,185.0,1078.0,2815.0,690.0,0.0,0.0,182.0,507.0,0.0,0.0,1797.0,128.0,0.0,5834.0,150.0,347.0,147.0,184.0,390.0,252.0,0.0,28.0,0.0,1072.0,0.0,865.0,2579.0,46.0,8093.0,208.0,163.0,4834.0,0.0,639.0,0.0,619.0,1967.0,61.0,9.0,6334.0,0.0,,316.0,0.0,3607.0
2014.0,Midwest_states,Wisconsin,5692727.0,4868506.0,688104.0,117831.0,452.0,473.0,2172.0,665.0,6428.0,1458.0,376.0,16.0,322.0,4337.0,1407.0,518.0,118.0,30423.0,2636.0,4054.0,403.0,489.0,47.0,221.0,551.0,691.0,5593.0,20758.0,1142.0,2213.0,403.0,584.0,1078.0,221.0,816.0,187.0,2597.0,2913.0,547.0,3100.0,1112.0,599.0,1416.0,184.0,1739.0,236.0,1534.0,5341.0,1215.0,130.0,2113.0,1717.0,70.0,,16.0,18286.0
2014.0,West_states,Wyoming,577782.0,475740.0,74601.0,25992.0,254.0,45.0,1799.0,557.0,2703.0,5217.0,0.0,38.0,0.0,916.0,61.0,72.0,835.0,561.0,309.0,13.0,70.0,47.0,289.0,196.0,191.0,0.0,67.0,173.0,0.0,244.0,1342.0,429.0,658.0,0.0,0.0,747.0,190.0,18.0,869.0,0.0,44.0,316.0,9.0,0.0,8.0,664.0,364.0,1648.0,1290.0,0.0,140.0,1446.0,106.0,1047.0,,1449.0
2014.0,,Puerto Rico,3511186.0,3251389.0,237197.0,19771.0,50.0,150.0,0.0,0.0,552.0,0.0,530.0,0.0,28.0,4299.0,228.0,177.0,0.0,111.0,0.0,0.0,0.0,68.0,0.0,0.0,189.0,2639.0,55.0,542.0,63.0,99.0,0.0,0.0,0.0,148.0,986.0,0.0,2507.0,542.0,0.0,321.0,36.0,69.0,3133.0,268.0,0.0,26.0,53.0,1255.0,0.0,0.0,258.0,180.0,0.0,209.0,0.0,2829.0
2013.0,All,United States1,312432820.0,265461391.0,37860849.0,7207333.0,97219.0,99931.0,183178.0,76963.0,581679.0,166348.0,91600.0,24771.0,57087.0,423995.0,270146.0,60437.0,63788.0,304644.0,135472.0,77470.0,93983.0,98713.0,99711.0,28840.0,183316.0,155524.0,166996.0,119221.0,72430.0,138612.0,31590.0,47755.0,100922.0,46086.0,202319.0,75597.0,401440.0,247090.0,29808.0,201515.0,100561.0,111680.0,247295.0,36119.0,128726.0,29118.0,159497.0,409977.0,91943.0,21773.0,236420.0,191053.0,48627.0,110198.0,28150.0,1903247.0
2013.0,South_states,Alabama,4781296.0,4067683.0,594583.0,104102.0,,1026.0,1077.0,1108.0,4918.0,698.0,439.0,0.0,10.0,11518.0,17867.0,718.0,222.0,3126.0,1303.0,699.0,566.0,2498.0,1429.0,52.0,960.0,972.0,2801.0,487.0,7706.0,1501.0,537.0,173.0,569.0,0.0,743.0,1838.0,2735.0,5663.0,148.0,3678.0,669.0,228.0,1488.0,121.0,1795.0,318.0,8806.0,4413.0,1881.0,19.0,3303.0,589.0,109.0,296.0,282.0,14928.0
2013.0,West_states,Alaska,725193.0,583799.0,99953.0,34360.0,572.0,,733.0,403.0,2874.0,2359.0,22.0,0.0,0.0,781.0,1808.0,257.0,555.0,2012.0,775.0,31.0,984.0,206.0,167.0,44.0,528.0,95.0,563.0,111.0,140.0,876.0,195.0,0.0,469.0,16.0,233.0,620.0,694.0,2744.0,95.0,734.0,318.0,1264.0,1074.0,0.0,354.0,54.0,570.0,2477.0,1363.0,6.0,727.0,2984.0,257.0,216.0,0.0,7081.0
2013.0,West_states,Arizona,6543362.0,5321158.0,941347.0,236146.0,2140.0,4418.0,,310.0,47959.0,8325.0,1029.0,534.0,230.0,6828.0,2647.0,2776.0,3563.0,7264.0,3688.0,2680.0,1818.0,885.0,1478.0,881.0,1812.0,1331.0,8099.0,5618.0,500.0,2768.0,2087.0,2749.0,9442.0,462.0,3817.0,6526.0,6846.0,2583.0,906.0,3692.0,1701.0,9331.0,5726.0,464.0,2045.0,1508.0,3292.0,17742.0,9093.0,306.0,3771.0,14756.0,188.0,5694.0,1838.0,44711.0
2013.0,South_states,Arkansas,2923642.0,2475807.0,367837.0,70621.0,0.0,1193.0,661.0,,4925.0,1557.0,870.0,0.0,330.0,1751.0,2870.0,118.0,251.0,3117.0,999.0,949.0,1650.0,1915.0,4467.0,0.0,1281.0,0.0,429.0,289.0,1422.0,5273.0,41.0,137.0,348.0,361.0,437.0,209.0,1034.0,542.0,0.0,1836.0,8892.0,786.0,244.0,30.0,339.0,94.0,4285.0,12937.0,237.0,0.0,514.0,520.0,150.0,331.0,0.0,9377.0
2013.0,West_states,California,37873189.0,32197933.0,4898331.0,485477.0,2958.0,8457.0,36567.0,3687.0,,16151.0,5145.0,300.0,3823.0,25950.0,11773.0,13610.0,6192.0,19961.0,8799.0,3563.0,4680.0,3895.0,3764.0,1104.0,9781.0,12947.0,9172.0,7376.0,2450.0,7146.0,3147.0,1262.0,29897.0,1198.0,10498.0,6290.0,30704.0,10858.0,710.0,6742.0,3717.0,20128.0,11426.0,1658.0,7283.0,981.0,7020.0,32290.0,12631.0,1029.0,12810.0,37246.0,967.0,4704.0,1030.0,291448.0
2013.0,West_states,Colorado,5206012.0,4186643.0,778520.0,206543.0,2926.0,1606.0,8798.0,1235.0,23714.0,,861.0,551.0,78.0,9448.0,6671.0,1363.0,2542.0,7528.0,2197.0,2868.0,6545.0,2287.0,2374.0,881.0,2920.0,2194.0,2718.0,3754.0,1168.0,6317.0,2636.0,3457.0,2498.0,536.0,1426.0,5968.0,7848.0,4858.0,974.0,4566.0,5138.0,2793.0,3773.0,522.0,1312.0,1651.0,2295.0,23490.0,6240.0,689.0,6980.0,6173.0,246.0,2623.0,4307.0,34306.0
2013.0,Northeast_states,Connecticut,3562959.0,3127421.0,325895.0,88351.0,337.0,1688.0,1791.0,0.0,4206.0,1066.0,,1332.0,367.0,5768.0,2303.0,398.0,0.0,2040.0,305.0,0.0,210.0,70.0,24.0,366.0,1228.0,7645.0,1193.0,775.0,57.0,339.0,60.0,0.0,122.0,2547.0,5504.0,197.0,23051.0,1806.0,0.0,1156.0,65.0,271.0,6571.0,3607.0,1609.0,0.0,1139.0,1997.0,433.0,621.0,2665.0,672.0,183.0,435.0,132.0,21292.0
2013.0,South_states,Delaware,914025.0,791278.0,81363.0,36790.0,0.0,272.0,0.0,0.0,810.0,74.0,602.0,,292.0,1034.0,926.0,0.0,0.0,156.0,0.0,0.0,0.0,180.0,213.0,53.0,7932.0,94.0,171.0,204.0,404.0,477.0,0.0,131.0,0.0,0.0,4520.0,258.0,3527.0,1374.0,0.0,453.0,91.0,0.0,10778.0,0.0,532.0,0.0,163.0,240.0,0.0,0.0,776.0,0.0,53.0,0.0,0.0,4594.0
2013.0,South_states,District of Columbia ,636535.0,509958.0,68917.0,46571.0,316.0,579.0,79.0,0.0,2427.0,337.0,1597.0,336.0,,1307.0,1497.0,339.0,0.0,753.0,215.0,27.0,0.0,46.0,858.0,0.0,9237.0,1557.0,622.0,0.0,0.0,278.0,44.0,22.0,0.0,108.0,2173.0,411.0,4770.0,1253.0,0.0,315.0,155.0,194.0,2177.0,1150.0,506.0,203.0,560.0,1625.0,126.0,0.0,7814.0,159.0,391.0,5.0,3.0,11089.0
2013.0,South_states,Florida,19345059.0,16199361.0,2442119.0,529406.0,10281.0,10876.0,7553.0,1577.0,26690.0,7608.0,8709.0,1969.0,1762.0,,35386.0,1009.0,1541.0,19973.0,14148.0,4597.0,4171.0,7592.0,6856.0,2995.0,12022.0,19621.0,19860.0,5576.0,6919.0,10754.0,576.0,2228.0,3508.0,4987.0,30914.0,2164.0,55419.0,29097.0,50.0,22597.0,4386.0,1816.0,28771.0,3201.0,11074.0,533.0,13232.0,24226.0,2129.0,1434.0,18132.0,6975.0,4250.0,7321.0,341.0,174173.0
2013.0,South_states,Georgia,9870319.0,8256209.0,1279601.0,278972.0,18739.0,3143.0,3464.0,1685.0,13792.0,5704.0,4838.0,124.0,1064.0,38798.0,,2028.0,466.0,8958.0,4057.0,2851.0,1885.0,4532.0,6493.0,530.0,5607.0,2413.0,8336.0,1074.0,5746.0,1944.0,170.0,525.0,879.0,293.0,4664.0,913.0,16217.0,19781.0,0.0,9980.0,3148.0,666.0,6298.0,828.0,14861.0,67.0,18867.0,14949.0,1568.0,200.0,9464.0,2090.0,645.0,3066.0,562.0,55537.0
2013.0,West_states,Hawaii,1387361.0,1177733.0,135860.0,58083.0,593.0,1615.0,1153.0,24.0,12901.0,2950.0,530.0,67.0,233.0,2613.0,1867.0,,1014.0,1318.0,296.0,473.0,100.0,264.0,1209.0,1030.0,974.0,118.0,447.0,911.0,101.0,1032.0,0.0,27.0,1439.0,98.0,52.0,296.0,2987.0,2004.0,0.0,647.0,742.0,889.0,484.0,84.0,1111.0,270.0,385.0,7385.0,521.0,0.0,1373.0,3225.0,0.0,231.0,0.0,15685.0
2013.0,West_states,Idaho,1592596.0,1317235.0,205418.0,61592.0,72.0,2887.0,2915.0,701.0,9232.0,1177.0,66.0,0.0,82.0,566.0,403.0,818.0,,897.0,6.0,85.0,133.0,0.0,122.0,12.0,144.0,59.0,378.0,694.0,416.0,372.0,2719.0,384.0,2563.0,0.0,0.0,860.0,268.0,0.0,377.0,334.0,72.0,5645.0,416.0,0.0,323.0,3043.0,625.0,1937.0,6771.0,0.0,1117.0,10059.0,0.0,334.0,1508.0,8351.0
2013.0,Midwest_states,Illinois,12740816.0,11036387.0,1411859.0,223605.0,2044.0,2624.0,5598.0,1586.0,18305.0,2992.0,1824.0,0.0,1035.0,14375.0,6178.0,1418.0,416.0,,15836.0,7859.0,1950.0,4175.0,1822.0,327.0,2832.0,2865.0,15022.0,5643.0,1131.0,12589.0,67.0,1560.0,2357.0,325.0,3533.0,2335.0,8508.0,5744.0,214.0,8183.0,1409.0,2133.0,6935.0,663.0,2006.0,274.0,6023.0,11775.0,1349.0,1032.0,5314.0,4300.0,1074.0,15844.0,202.0,68965.0
2013.0,Midwest_states,Indiana,6492306.0,5499346.0,835689.0,133508.0,1235.0,649.0,3093.0,375.0,7959.0,3029.0,488.0,170.0,1316.0,8282.0,4453.0,468.0,208.0,30618.0,,2176.0,1264.0,8870.0,726.0,203.0,617.0,532.0,9807.0,1955.0,778.0,2274.0,206.0,241.0,1374.0,240.0,549.0,15.0,2153.0,2931.0,0.0,9035.0,984.0,1862.0,1922.0,58.0,1260.0,189.0,2626.0,7136.0,1390.0,261.0,2520.0,2348.0,160.0,2490.0,13.0,23763.0
2013.0,Midwest_states,Iowa,3053635.0,2585189.0,380270.0,75650.0,180.0,1539.0,968.0,684.0,6346.0,1633.0,124.0,0.0,0.0,3834.0,362.0,76.0,273.0,9428.0,2574.0,,3153.0,559.0,203.0,19.0,558.0,322.0,667.0,8281.0,133.0,3625.0,0.0,6466.0,532.0,0.0,323.0,360.0,340.0,1125.0,1527.0,897.0,956.0,746.0,1073.0,20.0,432.0,2151.0,789.0,3420.0,1212.0,367.0,487.0,1097.0,147.0,5219.0,423.0,12526.0
2013.0,Midwest_states,Kansas,2854869.0,2386028.0,363906.0,89735.0,1074.0,958.0,1582.0,2632.0,5225.0,4590.0,233.0,0.0,0.0,3251.0,4435.0,669.0,283.0,698.0,853.0,1190.0,,1210.0,644.0,140.0,1258.0,91.0,445.0,2294.0,94.0,25100.0,333.0,3111.0,628.0,222.0,663.0,407.0,800.0,1533.0,103.0,1537.0,4904.0,549.0,570.0,0.0,1183.0,386.0,970.0,9309.0,376.0,68.0,729.0,1185.0,330.0,709.0,181.0,15200.0
2013.0,South_states,Kentucky,4345186.0,3665604.0,558412.0,103207.0,1418.0,1388.0,1057.0,340.0,2932.0,808.0,291.0,54.0,203.0,7382.0,5679.0,995.0,564.0,6306.0,10989.0,1175.0,919.0,,827.0,373.0,1890.0,419.0,4020.0,1072.0,1711.0,1921.0,0.0,670.0,86.0,222.0,140.0,868.0,2681.0,2337.0,0.0,15754.0,597.0,119.0,1312.0,68.0,685.0,0.0,8355.0,5983.0,629.0,254.0,3330.0,1144.0,1772.0,1237.0,231.0,17963.0
2013.0,South_states,Louisiana,4568320.0,3941211.0,519010.0,91889.0,2683.0,1369.0,231.0,1516.0,4710.0,2372.0,113.0,453.0,393.0,5877.0,4325.0,646.0,0.0,3163.0,329.0,1174.0,457.0,617.0,,38.0,817.0,559.0,1418.0,1050.0,8326.0,1560.0,339.0,364.0,741.0,0.0,255.0,276.0,1762.0,2075.0,373.0,1365.0,2456.0,2802.0,698.0,114.0,1287.0,145.0,3566.0,21747.0,1261.0,0.0,2662.0,2162.0,726.0,517.0,0.0,16210.0
2013.0,Northeast_states,Maine,1315753.0,1128262.0,146334.0,36780.0,13.0,912.0,510.0,0.0,2773.0,418.0,2561.0,0.0,0.0,2740.0,698.0,166.0,149.0,328.0,12.0,0.0,922.0,497.0,189.0,,563.0,5156.0,79.0,185.0,0.0,185.0,295.0,242.0,113.0,4489.0,677.0,0.0,1577.0,954.0,0.0,1247.0,94.0,128.0,3165.0,589.0,578.0,0.0,158.0,694.0,63.0,1358.0,548.0,513.0,155.0,17.0,70.0,4377.0
2013.0,South_states,Maryland,5857213.0,5078020.0,572131.0,161525.0,1918.0,1589.0,1515.0,203.0,8255.0,2081.0,1118.0,3445.0,20845.0,7820.0,6161.0,813.0,175.0,2721.0,1688.0,590.0,1378.0,898.0,653.0,479.0,,2388.0,935.0,953.0,810.0,762.0,0.0,111.0,280.0,108.0,8317.0,309.0,13454.0,8287.0,0.0,2596.0,495.0,589.0,12752.0,210.0,1737.0,359.0,1215.0,5385.0,1836.0,416.0,24308.0,2223.0,4653.0,1379.0,313.0,45537.0
2013.0,Northeast_states,Massachusetts,6619999.0,5724592.0,700613.0,135150.0,409.0,1634.0,2507.0,287.0,11587.0,2176.0,10718.0,44.0,845.0,10470.0,3316.0,548.0,335.0,2747.0,293.0,433.0,373.0,1299.0,310.0,4929.0,4761.0,,1311.0,739.0,475.0,498.0,0.0,16.0,601.0,12184.0,5991.0,459.0,16555.0,4112.0,69.0,2863.0,171.0,712.0,4759.0,7964.0,712.0,35.0,800.0,2884.0,402.0,2881.0,5964.0,940.0,222.0,718.0,92.0,59644.0
2013.0,Midwest_states,Michigan,9784094.0,8296283.0,1294706.0,144091.0,2517.0,4783.0,3372.0,2628.0,10087.0,2508.0,1202.0,75.0,769.0,13416.0,7187.0,401.0,339.0,13669.0,12309.0,1314.0,1410.0,1985.0,795.0,109.0,1727.0,2349.0,,1860.0,396.0,1578.0,171.0,726.0,1591.0,339.0,1608.0,1549.0,4727.0,3157.0,1085.0,9599.0,578.0,326.0,4154.0,574.0,3231.0,314.0,4529.0,7139.0,708.0,268.0,2106.0,1057.0,319.0,5297.0,154.0,49014.0
2013.0,Midwest_states,Minnesota,5353441.0,4585137.0,636274.0,104825.0,493.0,1564.0,3389.0,952.0,5557.0,2467.0,425.0,203.0,187.0,2734.0,2958.0,787.0,387.0,7601.0,796.0,8059.0,861.0,166.0,392.0,109.0,993.0,707.0,1678.0,,191.0,1355.0,693.0,1092.0,1141.0,0.0,951.0,811.0,2979.0,1711.0,10312.0,2164.0,642.0,1687.0,1148.0,156.0,786.0,2757.0,631.0,6343.0,1166.0,198.0,1512.0,2476.0,596.0,17649.0,213.0,27205.0
2013.0,South_states,Mississippi,2957797.0,2531410.0,350982.0,68588.0,7077.0,401.0,1129.0,1700.0,3074.0,448.0,190.0,156.0,0.0,2551.0,3732.0,178.0,469.0,3739.0,604.0,51.0,218.0,520.0,8391.0,134.0,348.0,308.0,2083.0,217.0,,839.0,105.0,304.0,429.0,40.0,139.0,285.0,302.0,1008.0,0.0,1466.0,1182.0,178.0,922.0,32.0,1841.0,60.0,11928.0,8157.0,28.0,0.0,1116.0,98.0,126.0,285.0,0.0,6817.0
