RegionID,RegionName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09,2019-10,2019-11,2019-12,2020-01
25,Louisiana,25,84383,84672,84935,85098,85406,85687,86066,86359,86736,87105,87433,87688,87938,88310,88697,89139,89524,89972,90312,90753,91142,91537,91861,92275,92603,93280,93983,94865,95451,95991,96493,96993,97364,97723,98067,98479,99006,99365,99738,100008,100398,100753,101014,101350,101748,102266,102824,103295,103716,104051,104423,104759,105121,105551,106090,106659,107255,107890,108406,108926,109376,109672,109983,110267,110891,111420,111915,112229,112493,112659,112956,113338,113885,114829,115548,116259,116136,116222,116276,116720,117172,117656,118071,118374,118458,118421,118500,118734,119290,119811,120398,120750,121132,121602,122185,122867,123500,124036,124586,125067,125741,126339,126900,127453,127967,128258,128474,128634,129210,129985,130938,131964,133000,134071,135260,136419,137705,139121,140549,141964,143084,144036,144843,145560,146212,146795,147320,147921,148445,148925,149413,149951,150470,150802,151086,151336,151639,151926,152117,152347,152467,152582,152445,152232,151948,151879,151810,151817,151820,151807,151761,151425,151254,151051,151087,151015,151112,151025,150912,150714,150413,150118,149825,149826,149802,150041,150220,150479,150422,150445,150379,150230,149979,149825,149671,149451,149072,148316,147519,146638,146059,145543,145234,145093,145032,144914,144867,144784,144690,144691,144677,144842,145053,145326,145471,145419,145412,145467,145536,145479,145482,145559,145814,146094,146290,146520,146877,147375,147813,148033,148220,148462,148852,149331,149751,150061,150313,150316,150222,150109,150253,150492,150765,151277,151622,151916,152115,152552,152953,153386,153789,154263,154548,154915,155312,155590,155954,156147,156464,156510,156754,157133,157688,158181,158632,159050,159384,159644,159786,160015,160139,160608,161143,161770,162094,162420,162724,163154,163557,164099,164654,165350,165921,166193,166200,166012,166051,166034,166267,166362,166593,166541,166342,166059,166035,166239,166450,166738,166974,167272,167422,167638,167806,168168,168686,169218
24,Kentucky,26,75896,76152,76414,76674,76946,77213,77446,77751,78072,78384,78614,78848,79061,79338,79625,79948,80255,80574,80925,81218,81511,81942,82428,82950,83354,83768,84153,84492,84825,85168,85544,85835,86098,86152,86328,86504,86905,87232,87571,87879,88197,88490,88788,89159,89535,89918,90209,90500,90777,91086,91384,91724,92121,92566,92975,93410,93874,94459,94973,95481,95897,96347,96796,97201,97523,97788,98052,98302,98539,98725,98957,99179,99424,99625,99840,100092,100368,100645,100907,101177,101430,101674,101938,102223,102535,102836,103114,103360,103635,103956,104282,104583,104873,105147,105421,105630,105801,106005,106268,106590,106881,107156,107502,107828,108185,108558,108970,109462,109968,110472,110918,111336,111739,112076,112316,112600,112922,113267,113548,113829,114162,114452,114706,114875,115044,115294,115542,115811,115977,116108,116219,116268,116300,116353,116443,116538,116610,116634,116696,116690,116677,116603,116531,116466,116282,116120,115966,115949,115958,115971,115914,115815,115686,115640,115610,115496,115341,115103,114935,114709,114495,114238,114054,113980,114025,114070,114080,114144,114240,114347,114299,114173,114002,113860,113704,113343,112906,112345,111822,111303,110875,110532,110282,110080,109927,109740,109559,109535,109551,109638,109707,109808,109935,109994,109968,109943,109883,109983,110074,110190,110242,110380,110539,110773,110891,111052,111248,111501,111866,112113,112400,112606,112847,112936,113108,113174,113393,113590,113919,114253,114442,114639,114828,115127,115495,115988,116356,116759,117071,117452,117730,117996,118375,118817,119230,119594,119934,120322,120817,121321,121866,122359,122935,123475,124030,124544,125156,125779,126401,126916,127412,128030,128716,129449,130107,130782,131430,132108,132723,133480,134188,134957,135614,136248,136766,137216,137687,138222,138730,139193,139641,140000,140442,140969,141610,142182,142776,143419,144074,144681,145319,145992,146697,147409,148092,148711
46,Oregon,27,132324,133144,133975,134809,135604,136361,137199,138073,138975,139794,140578,141441,142324,143146,143883,144551,145211,145869,146309,146744,147088,147734,148241,148658,148894,149259,149705,150206,150744,151172,151721,152080,152613,152733,152980,153109,153492,153841,154149,154453,154761,155430,156044,156763,157073,157483,157981,158689,159448,160017,160533,160925,161371,161684,162055,162456,163016,163683,164224,164765,165158,165612,166051,166590,167228,167822,168410,168914,169539,170163,170832,171412,171990,172651,173389,174104,174620,175174,175744,176539,177320,178214,179040,179872,180638,181378,182145,182968,183977,185041,186289,187444,188655,189801,191117,192488,193833,195329,196827,198545,200150,201879,203672,205714,207708,209790,212138,214784,217880,220960,224231,227682,231594,235994,240203,244208,248338,252485,256136,259534,262774,266304,270077,273437,276417,278080,279660,281117,282603,283854,284950,286230,287600,288767,289180,289218,288905,288850,288484,287771,286730,285153,284099,282454,280777,278399,276168,274046,271678,269222,266657,264211,261564,259411,256744,254049,250988,248527,246169,243943,242293,241246,240518,239761,239192,238427,237802,237547,237185,236256,234853,233328,231547,229283,227174,225477,223858,222167,220127,217750,215441,213553,212370,211545,210803,210252,209436,208570,207587,206938,206580,206873,207535,208467,209327,210148,211387,212682,214446,215664,217242,218915,221509,224019,226660,229224,231471,233631,235181,236936,238338,240564,242776,244992,246363,247352,248290,248982,250140,251215,252628,254012,255623,257155,258420,259635,261282,263324,265137,267060,269049,271330,273900,276381,278955,281380,283955,286656,288768,290973,293510,296685,299714,302755,305310,307945,310279,312442,314808,317055,319705,321975,324415,326316,327907,329267,330896,332636,334343,336187,337953,339647,341625,343966,346126,347995,349734,351667,353162,354475,355297,356521,357612,358791,359370,359645,359985,360627,361515,362312,363357,364409,365862,366925,368045,369141
45,Oklahoma,28,64651,64919,65118,65320,65490,65647,65791,65977,66214,66407,66614,66755,66973,67169,67460,67744,68068,68404,68762,69102,69408,69837,70239,70632,70889,71178,71468,71767,72111,72496,72888,73174,73373,73497,73729,74001,74355,74671,75014,75375,75660,75900,76114,76436,76821,77168,77417,77716,78040,78436,78764,79102,79409,79700,79995,80347,80747,81194,81605,81950,82246,82503,82779,83025,83324,83633,83940,84169,84370,84569,84839,85085,85334,85562,85817,86092,86344,86597,86854,87140,87406,87622,87828,88084,88384,88662,88916,89155,89404,89648,89873,90109,90359,90644,90936,91199,91447,91702,91977,92256,92578,92943,93356,93681,94016,94380,94723,95037,95328,95677,96003,96326,96634,96981,97281,97641,97983,98359,98797,99327,99799,100173,100486,100815,101142,101418,101732,102047,102375,102657,102856,103075,103266,103499,103716,104029,104309,104519,104629,104789,104947,105027,105173,105082,105132,105100,105238,105219,105161,105157,105281,105241,105143,105011,104808,104715,104560,104566,104594,104706,104839,104947,105030,105304,105520,105748,105883,106119,106359,106529,106466,106185,105853,105496,105194,104741,104426,104152,103996,103712,103337,102916,102626,102570,102615,102773,102778,102757,102634,102537,102532,102579,102749,103011,103245,103406,103494,103477,103545,103740,104077,104379,104539,104717,104961,105131,105349,105577,105904,106257,106475,106685,106830,107115,107391,107650,107814,108089,108325,108615,108852,109153,109703,110196,110632,110902,111265,111696,112090,112376,112675,112943,113206,113384,113328,113310,113375,113708,114098,114466,114802,115134,115497,115873,116223,116554,116945,117311,117689,117887,118120,118343,118770,119186,119567,119838,120146,120558,121026,121449,121859,122226,122409,122596,122784,123128,123328,123552,123790,124097,124458,124783,125163,125444,125935,126360,126814,127178,127690,128267,128854,129382,129870,130448,131022,131764
11,Connecticut,29,156109,156232,156292,156366,156598,156469,156328,156111,156204,155843,155970,155464,155511,155443,155576,155774,155830,156378,156866,157387,157591,158625,159389,160487,160798,161413,161935,162381,162868,163454,164290,165272,166095,166619,166995,167658,168652,169800,170869,171973,172946,173903,174818,175895,177188,178517,180120,181625,182999,183934,184946,186100,187301,188504,189653,190912,192181,193570,194865,196179,197584,199073,200478,201774,203587,205543,207566,209067,210489,211916,213620,215395,217245,219197,221355,223631,225701,227450,229700,232204,234779,237138,239303,241628,243881,246259,248500,250754,252864,255332,257140,259239,261446,264087,266711,268955,271422,273952,276859,279726,282484,285103,288051,291099,294096,296651,299381,302094,304926,307615,310515,313377,316514,319582,322706,325462,327715,329615,330680,332399,333775,335355,335845,336214,336048,335665,334834,334006,333329,333538,333894,334035,333388,332365,331179,330060,329253,328786,328227,327251,325918,323490,320794,317747,315409,313621,312150,310550,308194,305426,302716,300569,298779,297142,295744,293823,291637,288816,286168,283920,282687,281814,281396,280515,279579,278263,277282,277165,277550,277954,277985,277475,276549,275357,273594,271536,269506,268392,267450,265858,263919,261973,260859,259657,258182,256524,254844,253702,252402,251011,249554,248443,247239,246064,244376,243332,242815,242640,242951,243362,244401,245402,245958,246695,247865,249574,251180,252264,253349,254479,255357,255955,255949,255708,255691,255321,254957,254090,253761,253435,252857,252109,251649,251526,251399,251255,251291,251722,252068,252470,252528,252679,252905,253362,253254,252629,252296,252458,252851,252892,252580,252410,252327,252443,252405,252233,252592,253430,254379,255293,255823,256372,257122,257968,258778,259649,260621,261722,262611,263663,264226,264583,264512,264778,265036,265414,265965,266472,267116,267396,267726,267700,268137,268003,268318,268348,268654,268791,268829,268871,268833,269073,269328,269729,270015,270855
19,Iowa,30,80582,80812,81017,81171,81347,81506,81780,82140,82563,82755,82829,82802,82845,82978,83133,83351,83512,83683,83717,83602,83424,83558,83830,84229,84540,84869,85179,85502,85842,86207,86479,86798,87158,87555,87963,88326,88733,89067,89445,89757,90126,90475,90994,91565,91956,92326,92697,93253,93683,94108,94453,94841,95146,95506,95891,96236,96681,97053,97471,97782,98123,98446,98803,99174,99600,100029,100383,100719,101065,101358,101613,101836,102225,102686,103189,103572,103884,104122,104417,104780,105161,105585,106013,106422,106730,106985,107222,107557,107975,108453,108924,109373,109769,110173,110518,110924,111292,111631,111922,112188,112499,112840,113237,113587,114015,114439,114925,115357,115894,116574,117351,118125,118747,119259,119603,119962,120257,120560,120842,121158,121427,121680,121917,122193,122452,122717,123006,123290,123535,123732,124004,124313,124623,124712,124730,124692,124779,124860,125012,125134,125303,125515,125565,125432,125175,125050,124971,124887,124793,124757,124667,124561,124419,124166,123907,123668,123557,123474,123410,123382,123305,123208,123141,123089,123051,123052,123147,123382,123559,123642,123546,123333,123068,122731,122348,121963,121571,121295,120971,120611,120230,119887,119665,119545,119550,119612,119656,119731,119808,119753,119685,119677,119811,120012,120216,120484,120713,120999,121396,121815,122224,122668,123124,123385,123489,123598,123865,124114,124383,124611,124818,124978,125217,125458,125789,126233,126783,127247,127565,127805,127989,128219,128434,128670,128867,129185,129479,129832,130164,130584,131002,131447,131932,132418,132899,133395,133833,134186,134548,134934,135309,135693,136123,136607,137049,137417,137818,138240,138747,139357,139958,140560,141104,141614,142135,142603,143100,143600,144071,144600,145150,145538,145830,146128,146651,147237,147603,147968,148331,148851,149341,149779,150201,150700,151258,151783,152178,152528,153024,153526,154013,154385,154777,155165,155527,155879
34,Mississippi,31,73411,73561,73692,73876,74016,74140,74418,74753,75090,75215,75305,75418,75620,75843,76015,76080,76216,76434,76948,77371,77809,78123,78605,78936,79188,79351,79770,80197,80692,81057,80532,79948,79366,79637,79934,80339,80748,80955,80842,80901,80808,80878,81065,81542,81986,82167,82297,82437,82607,82944,83402,83747,84104,84399,84883,85354,85973,86477,86817,87064,87334,87645,87941,88153,88458,88703,89043,89225,89354,89466,89605,89755,89798,89943,90136,90514,90731,91017,91211,91493,91739,91934,92163,92429,92787,93051,93262,93322,93505,93633,93840,94012,94259,94606,94936,95250,95487,95781,96014,96397,96705,97135,97469,97861,98270,98650,99123,99582,100096,100626,101303,101986,102686,103330,104061,104743,105312,105873,106595,107503,108502,109194,109933,110527,111332,112055,112794,113414,114034,114559,114903,115037,115211,115725,116054,116326,116398,116549,116594,116563,116392,116366,116204,116056,115603,115002,114460,113945,113555,113123,112791,112553,112377,111980,111586,111246,111067,110864,110608,110430,110163,109911,109611,109317,108996,108767,108643,108491,108306,108086,107921,107580,107241,106868,106574,106291,106145,106056,105922,105746,105522,105373,105184,105176,105142,105170,105067,104987,104823,104652,104487,104314,104253,104218,104248,104247,104229,104102,103987,103901,103843,103786,103721,103769,103706,103609,103457,103296,103177,103141,103148,103130,103156,103178,103290,103384,103595,103827,104045,104319,104651,105038,105485,105970,106472,106971,107414,107782,108121,108442,108821,109150,109424,109631,109835,109992,110126,110260,110430,110668,110885,111129,111410,111718,112088,112422,112690,112945,113247,113594,113869,114148,114473,114821,115092,115345,115613,115962,116327,116724,117044,117392,117738,118066,118332,118658,119063,119521,119926,120384,120819,121249,121656,122032,122455,122886,123373,123803,124211,124593,125009,125366,125755,126146,126593,127046
6,Arkansas,32,68504,68630,68744,68895,69061,69221,69399,69553,69750,69955,70246,70495,70798,71030,71231,71343,71478,71676,71878,72182,72440,72796,72999,73221,73295,73490,73788,74170,74516,74792,75044,75182,75297,75235,75264,75272,75458,75631,75823,76032,76190,76328,76432,76559,76734,76923,77226,77539,77896,78112,78284,78408,78637,78924,79257,79701,80176,80742,81036,81296,81429,81716,81989,82286,82530,82733,82856,82928,82975,83077,83273,83501,83736,83966,84229,84506,84765,85038,85390,85751,86114,86340,86601,86841,87148,87491,87833,88202,88554,88945,89319,89686,90058,90457,90899,91373,91870,92302,92735,93135,93629,94109,94612,95076,95574,96222,96910,97622,98259,98904,99549,100216,100805,101417,102063,102812,103496,104052,104521,104989,105456,105964,106460,106929,107336,107728,108001,108233,108430,108625,108789,108879,108995,109032,109098,109137,109313,109390,109498,109454,109458,109406,109425,109438,109435,109308,109064,108848,108567,108368,108105,107867,107532,107147,106663,106154,105646,105293,105050,104831,104535,104253,104008,103955,103973,104087,104146,104184,104186,104204,104118,103887,103653,103297,102966,102507,102103,101701,101414,101183,100933,100577,100321,100228,100236,100296,100382,100452,100478,100478,100515,100658,100911,101274,101581,101800,101964,102186,102384,102646,102944,103277,103515,103601,103630,103663,103760,103921,104092,104217,104317,104352,104346,104373,104513,104772,105026,105255,105401,105484,105591,105768,106028,106305,106597,106857,107058,107191,107361,107489,107718,107992,108334,108645,108915,109222,109510,109815,110135,110494,110850,111252,111654,112000,112279,112569,112915,113274,113641,114029,114393,114817,115177,115609,115995,116541,117073,117552,117948,118370,118852,119337,119859,120347,120869,121301,121691,122035,122333,122697,123052,123540,124045,124539,124931,125291,125684,126098,126559,126976,127439,127867,128325,128655,128931,129202
23,Kansas,33,76551,76725,76893,77031,77232,77396,77621,77855,78102,78338,78583,78819,79072,79418,79739,80128,80426,80768,81005,81191,81385,81639,81836,81974,82087,82310,82616,82924,83233,83566,83931,84352,84724,85037,85384,85777,86280,86663,87019,87289,87610,87928,88262,88635,89051,89481,89780,90055,90256,90578,90903,91326,91744,92148,92562,92912,93307,93801,94459,95154,95786,96450,97064,97582,98043,98450,98883,99105,99367,99576,99847,100181,100627,100700,100695,100548,100545,100486,100462,101057,101598,102163,102374,102310,101950,101934,102281,103097,103732,104148,104451,104432,104660,104753,105054,105586,106447,107160,107802,108097,108524,109412,110493,111566,111991,112508,112977,113481,113816,114278,114378,114570,114665,114964,114982,114941,115240,115653,116168,116464,116777,116975,117360,117779,118263,118451,118756,119144,119631,119995,120241,120521,120841,121153,121433,121678,121926,122128,122300,122438,122487,122575,122595,122656,122577,122589,122589,122559,122565,122553,122532,122330,122157,121901,121866,121777,121882,121811,121816,121840,121906,121970,122018,122125,122174,122199,122037,122055,122024,122023,121861,121562,121106,120633,120291,119993,119689,119363,119092,118585,117990,117556,117229,117023,116821,116708,116467,116218,115983,115955,116036,116197,116348,116383,116524,116637,116806,116826,116907,117058,117255,117335,117304,117521,117805,118146,118230,118323,118395,118597,118830,119056,119314,119537,119790,119765,119789,119806,120034,120349,120722,121116,121432,121767,122065,122440,122770,123238,123723,124257,124800,125248,125665,125977,126367,126706,127043,127356,127790,128207,128590,129035,129507,130034,130518,131012,131482,131930,132416,132934,133513,134161,134853,135350,135726,136135,136670,137309,137955,138691,139433,140139,140736,141272,141805,142432,143034,143490,143892,144341,144848,145489,146039,146589,147003,147480,147975,148469,149026,149657,150267,150777,151230,151529,151880,152237
55,Utah,34,161812,162453,162964,163451,163839,164267,164679,165199,165715,166141,166474,166664,166967,167312,167852,168383,168858,169249,169710,169914,170141,170529,171263,172017,172495,172594,172633,172669,172807,172978,173041,173285,173397,173423,173340,173393,173576,173352,173121,172980,173462,173909,174399,174798,175374,175917,176468,176919,177482,179096,180493,181833,182068,182536,182965,183547,184104,184667,185076,185348,185545,185341,185300,185235,185675,186030,186503,186730,186853,186911,186886,187101,187218,187216,187098,187048,187038,186906,186571,186431,186299,186284,186364,186319,186417,186622,186947,187140,187222,187360,187628,187947,188360,188756,189139,189500,189759,189905,189991,190057,190155,190270,190456,190570,190703,190966,191484,192117,192825,193523,194136,194766,195524,196547,197795,199279,200913,202486,204215,206128,208456,210922,213803,217151,220688,224215,227427,230413,233106,236096,239049,242207,245036,247937,250857,253413,255813,257326,258577,259532,260627,261304,261136,260077,258257,256320,254032,251730,249169,247125,245132,243147,240841,238198,235818,233452,231608,229547,227792,226248,224913,223445,222108,221207,220566,219937,219292,218620,218090,217375,216320,214706,212714,211242,209788,208150,205964,204245,202624,201541,200092,198965,197836,197309,197258,196677,196092,195558,195889,196136,196630,196947,197676,198750,199860,200864,201789,203376,205275,207366,209543,211631,213788,215857,218414,220638,223319,225847,228301,230374,232007,233363,234130,234980,235733,236639,236791,237015,237065,237082,237196,237173,237821,238759,239839,240987,242080,243536,245235,246794,248192,249793,251836,254054,255902,257290,258744,260375,262064,263383,264614,266346,268293,270374,271847,273757,275626,278006,280234,282319,284293,286577,289148,291685,294256,296576,299054,300894,302858,304816,307285,309336,311836,314284,317320,320163,322592,325112,327348,329907,332672,335365,337836,339956,341729,343330,344590,345886,347432,348989,350793,352530,354002,355358,356585,358287
42,Nevada,35,162180,162454,162618,162879,163355,163870,164353,164595,164978,165334,165873,166193,166744,167146,167531,167758,167745,167885,168050,168520,168901,169525,170088,170668,170898,171047,171483,171815,172157,172231,172519,172850,173058,172904,172733,172756,173027,173497,174089,175210,176177,177062,177597,178264,178956,179804,180512,181280,182078,182861,183506,183850,184322,184994,185788,186633,187411,188303,189379,190400,191337,192236,193269,194389,195594,196814,198006,198974,200069,201060,202048,202941,204025,205005,205868,206614,207560,208559,209985,211576,213329,215059,216710,218022,219247,220624,222153,224001,226301,229578,233342,237700,242003,246880,251323,257203,262458,269963,278081,287261,294631,300556,305495,310315,315556,320233,326866,332088,339110,342333,345454,346841,350127,353330,356312,358731,360008,361657,361753,363204,363897,365179,365204,365054,364039,363094,361493,360391,359543,358855,358048,356155,352625,348881,345397,341990,338051,333495,328804,322750,315855,307445,297872,288384,280577,274396,267545,260417,252635,244885,237115,229036,222340,215482,210405,205111,199966,193622,187408,181699,177643,174550,172308,170451,168312,167543,166629,166027,164798,163659,163412,162890,162211,160662,159136,158183,157236,155400,153250,151149,149523,148416,146593,145341,143418,142618,141835,141183,140652,140509,140434,140267,140513,140958,142183,143170,145151,147007,148992,151089,153550,156577,159956,164135,168026,172276,176612,181396,185670,189738,193265,196559,198762,200757,202576,204166,205399,205932,206317,207213,207938,208170,209308,210596,213190,214740,216449,217689,219212,221248,222737,223456,224571,226300,227859,228836,230313,232392,234312,235372,236956,238330,240058,241405,242792,244081,244649,245776,245367,246148,246964,250174,252559,255018,257497,260915,263827,267375,271404,275797,279863,282643,285804,287940,290706,293328,296905,300522,304461,307043,308468,308797,310091,311339,312430,312551,313046,313596,313303,312600,311915,311923,312686,313885,314800,316007
41,New Mexico,36,,,,,,,,,,,,,,,,,,,,,,,,,127057,127108,127127,127081,126980,126913,126915,126953,126944,126948,126944,126917,126913,126866,126794,126765,126980,127205,127462,127555,127745,127848,127963,128129,128322,128538,128748,129094,129185,129275,129248,129488,129786,130221,130723,131172,131615,132012,132682,133295,133958,134479,134916,135301,135556,135875,136177,136658,137056,137497,137562,137737,137970,138414,138840,139213,139512,139875,140148,140426,140697,140996,141406,141776,142232,142648,143203,143862,144740,145497,146381,147008,147673,148399,149339,150283,150997,151495,152053,152636,153307,154081,154877,155996,156973,158049,159009,160408,162006,164004,165895,167861,169812,171817,173860,175876,178125,180227,182207,183819,185551,187295,189067,190557,191657,192519,193295,193998,194891,195700,196728,197502,198073,198104,198038,197986,198017,197813,197510,197291,196723,196078,194771,193754,192525,191793,190597,189652,188798,188021,187033,185416,184414,183479,183731,183397,183247,182466,182713,182595,182347,181733,181324,181304,180806,180401,179210,178107,176928,175949,174350,172838,171586,171244,170933,170647,169861,168730,167590,166955,166515,166194,165951,165744,165581,165171,164808,164225,163976,164015,164245,164434,164377,164737,164849,165164,164727,164375,164096,164534,165106,165825,166618,167237,168175,168349,168924,169037,170142,171062,171845,171917,171765,171549,171112,170758,170216,170322,170442,171162,171388,171422,171275,171253,171633,171878,172340,172801,173537,173918,173909,173385,173198,173575,174288,175254,175823,176493,176972,177509,177640,177951,178731,179864,180852,181243,181514,181479,181849,182274,182952,183674,184448,185120,185359,185709,185884,186311,187030,188221,189354,190189,190721,190974,191471,192070,193416,194555,195820,196877,197726,198465,199125,199997,201034,202279,203397,204472,205092,205772,206472,207338
61,West Virginia,37,61527,61531,61543,61546,61527,61456,61419,61448,61534,61876,62227,62618,62806,62953,63075,63154,63319,63493,63732,63953,64232,64170,64000,63780,63738,63882,64075,64403,64685,65107,65357,65436,65289,65078,64997,64865,64971,65008,65119,65214,65239,65206,65153,65238,65365,65646,65963,66323,66535,66678,66856,67045,67331,67590,67918,68380,68967,69619,69910,70152,70287,70623,70885,71116,71324,71538,71754,71867,71940,71987,72186,72428,72680,72850,73029,73229,73497,73781,74159,74380,74564,74639,74913,75198,75580,75919,76260,76546,76763,76992,77167,77487,77869,78346,78808,79387,79906,80319,80660,81119,81755,82372,82967,83502,84035,84612,85270,85809,86383,86929,87607,88267,88622,88956,89192,89683,90155,90628,90697,90686,90587,90874,91148,91371,91626,92054,92596,92860,92920,92793,92895,93087,93381,93466,93467,93428,93487,93789,94109,94433,94547,94587,94637,94590,94607,94583,94607,94674,94650,94205,93659,93212,93112,93227,93179,93094,92729,92366,91953,91541,91175,90735,90371,89959,89721,89526,89485,89625,89822,89984,90066,90103,90149,90087,89952,89755,89584,89368,89139,88766,88502,88331,88327,88287,88239,88266,88338,88466,88528,88564,88595,88647,88680,88656,88633,88677,88739,88821,88891,88975,89037,89180,89375,89634,89849,90051,90226,90436,90636,90898,91167,91461,91700,91853,91907,91955,92059,92229,92386,92530,92712,92937,93203,93438,93667,93822,94055,94268,94534,94748,94970,95178,95362,95573,95750,95949,96127,96433,96681,96947,97117,97320,97478,97634,97764,97828,97876,97894,97986,98033,98138,98253,98474,98730,99043,99386,99788,100201,100684,101212,101645,102020,102313,102600,102825,102975,103102,103190,103251,103387,103502,103829,104173,104578,104855,105171,105525,105904,106267,106632,106983,107275,107544,107622,107706,107764
38,Nebraska,38,84158,84487,84869,85253,85655,86014,86408,86873,87245,87588,87834,88280,88759,89315,89728,90088,90468,90888,91237,91508,91912,92477,92997,93275,93395,93775,94327,94946,95417,95891,96361,96780,97184,97443,97757,98123,98604,98900,99023,99170,99457,99776,100133,100459,100760,100860,101071,101311,101696,101861,102010,102095,102299,102489,102684,102942,103189,103639,103879,104088,104165,104435,104804,105178,105466,105730,105961,106198,106451,106720,107026,107342,107654,108000,108324,108623,108925,109252,109660,110032,110429,110807,111226,111637,112051,112477,112886,113356,113825,114408,114946,115503,115981,116449,116953,117430,117921,118389,118914,119451,119956,120271,120559,120844,121307,121752,122160,122586,123003,123452,123853,124243,124628,125028,125430,125784,126040,126344,126684,127020,127313,127574,127895,128062,128120,128212,128510,128832,129056,129202,129328,129359,129339,129199,128835,128651,128588,128637,128317,128063,127821,127515,126992,126415,125988,125621,125487,125369,125243,124882,124497,124070,123582,123148,122944,123178,123204,123361,123416,123685,123925,124347,124875,125321,125794,126229,126546,126428,126701,126668,126532,125700,124874,124064,123365,122733,122336,122153,122095,121932,121332,120956,120718,120881,121093,121166,121368,121458,121391,120902,120341,120266,120545,120994,121313,121722,122053,122586,122862,123381,123894,124966,125894,126383,126473,126467,126756,127024,127374,127655,128048,128352,128639,128632,128814,129247,130058,130685,131091,131406,131691,131968,132226,132510,133019,133601,134361,135065,135708,136356,136979,137570,138182,138743,139340,139979,140449,140955,141174,141397,141562,142020,142686,143512,144360,145249,146100,146833,147585,148340,149326,150472,151640,152537,153267,153969,154687,155498,156422,157452,158479,159359,160220,160884,161676,162542,163484,164242,164958,165657,166366,167143,168005,168849,169533,170219,170928,171640,172317,173106,173904,174651,175326,175907,176411,176992
