Year,Current residence,Region,Moved to,Num_moved
2013,Vermont,Northeast_states,Illinois,370.0
2013,Virginia,South_states,Illinois,7576.0
2013,Washington,West_states,Illinois,3931.0
2013,West Virginia,South_states,Illinois,356.0
2013,Wisconsin,Midwest_states,Illinois,20299.0
2013,Wyoming,West_states,Illinois,415.0
2013,Puerto Rico,,Illinois,1642.0
2014,Alabama,South_states,Illinois,2503.0
2014,Alaska,West_states,Illinois,388.0
2014,Arizona,West_states,Illinois,12250.0
2014,Arkansas,South_states,Illinois,3221.0
2014,California,West_states,Illinois,16482.0
2014,Colorado,West_states,Illinois,6950.0
2014,Connecticut,Northeast_states,Illinois,3391.0
2014,Delaware,South_states,Illinois,612.0
2014,District of Columbia ,South_states,Illinois,615.0
2014,Florida,South_states,Illinois,17432.0
2014,Georgia,South_states,Illinois,9736.0
2014,Hawaii,West_states,Illinois,715.0
2014,Idaho,West_states,Illinois,169.0
2014,Illinois,Midwest_states,Illinois,
2014,Indiana,Midwest_states,Illinois,27950.0
2014,Iowa,Midwest_states,Illinois,17016.0
2014,Kansas,Midwest_states,Illinois,2943.0
2014,Kentucky,South_states,Illinois,4659.0
2014,Louisiana,South_states,Illinois,2131.0
2014,Maine,Northeast_states,Illinois,311.0
2014,Maryland,South_states,Illinois,3300.0
2014,Massachusetts,Northeast_states,Illinois,2842.0
2014,Michigan,Midwest_states,Illinois,10651.0
2014,Minnesota,Midwest_states,Illinois,6641.0
2014,Mississippi,South_states,Illinois,3030.0
2014,Missouri,Midwest_states,Illinois,21277.0
2014,Montana,West_states,Illinois,1094.0
2014,Nebraska,Midwest_states,Illinois,1820.0
2014,Nevada,West_states,Illinois,1711.0
2014,New Hampshire,Northeast_states,Illinois,850.0
2014,New Jersey,Northeast_states,Illinois,2656.0
2014,New Mexico,West_states,Illinois,526.0
2014,New York,Northeast_states,Illinois,6533.0
2014,North Carolina,South_states,Illinois,5657.0
2014,North Dakota,Midwest_states,Illinois,39.0
2014,Ohio,Midwest_states,Illinois,7092.0
2014,Oklahoma,South_states,Illinois,2679.0
2014,Oregon,West_states,Illinois,1565.0
2014,Pennsylvania,Northeast_states,Illinois,4490.0
2014,Rhode Island,Northeast_states,Illinois,1210.0
2014,South Carolina,South_states,Illinois,4253.0
2014,South Dakota,Midwest_states,Illinois,80.0
2014,Tennessee,South_states,Illinois,3162.0
2014,Texas,South_states,Illinois,20169.0
2014,Utah,West_states,Illinois,1831.0
2014,Vermont,Northeast_states,Illinois,370.0
2014,Virginia,South_states,Illinois,7576.0
2014,Washington,West_states,Illinois,3931.0
2014,West Virginia,South_states,Illinois,356.0
2014,Wisconsin,Midwest_states,Illinois,20299.0
2014,Wyoming,West_states,Illinois,415.0
2014,Puerto Rico,,Illinois,1642.0
2015,Alabama,South_states,Illinois,2503.0
2015,Alaska,West_states,Illinois,388.0
2015,Arizona,West_states,Illinois,12250.0
2015,Arkansas,South_states,Illinois,3221.0
2015,California,West_states,Illinois,16482.0
2015,Colorado,West_states,Illinois,6950.0
2015,Connecticut,Northeast_states,Illinois,3391.0
2015,Delaware,South_states,Illinois,612.0
2015,District of Columbia ,South_states,Illinois,615.0
2015,Florida,South_states,Illinois,17432.0
2015,Georgia,South_states,Illinois,9736.0
2015,Hawaii,West_states,Illinois,715.0
2015,Idaho,West_states,Illinois,169.0
2015,Illinois,Midwest_states,Illinois,
2015,Indiana,Midwest_states,Illinois,27950.0
2015,Iowa,Midwest_states,Illinois,17016.0
2015,Kansas,Midwest_states,Illinois,2943.0
2015,Kentucky,South_states,Illinois,4659.0
2015,Louisiana,South_states,Illinois,2131.0
2015,Maine,Northeast_states,Illinois,311.0
2015,Maryland,South_states,Illinois,3300.0
2015,Massachusetts,Northeast_states,Illinois,2842.0
2015,Michigan,Midwest_states,Illinois,10651.0
2015,Minnesota,Midwest_states,Illinois,6641.0
2015,Mississippi,South_states,Illinois,3030.0
2015,Missouri,Midwest_states,Illinois,21277.0
2015,Montana,West_states,Illinois,1094.0
2015,Nebraska,Midwest_states,Illinois,1820.0
2015,Nevada,West_states,Illinois,1711.0
2015,New Hampshire,Northeast_states,Illinois,850.0
2015,New Jersey,Northeast_states,Illinois,2656.0
2015,New Mexico,West_states,Illinois,526.0
2015,New York,Northeast_states,Illinois,6533.0
2015,North Carolina,South_states,Illinois,5657.0
2015,North Dakota,Midwest_states,Illinois,39.0
2015,Ohio,Midwest_states,Illinois,7092.0
2015,Oklahoma,South_states,Illinois,2679.0
2015,Oregon,West_states,Illinois,1565.0
2015,Pennsylvania,Northeast_states,Illinois,4490.0
2015,Rhode Island,Northeast_states,Illinois,1210.0
2015,South Carolina,South_states,Illinois,4253.0
2015,South Dakota,Midwest_states,Illinois,80.0
2015,Tennessee,South_states,Illinois,3162.0
2015,Texas,South_states,Illinois,20169.0
2015,Utah,West_states,Illinois,1831.0
2015,Vermont,Northeast_states,Illinois,370.0
2015,Virginia,South_states,Illinois,7576.0
2015,Washington,West_states,Illinois,3931.0
2015,West Virginia,South_states,Illinois,356.0
2015,Wisconsin,Midwest_states,Illinois,20299.0
2015,Wyoming,West_states,Illinois,415.0
2015,Puerto Rico,,Illinois,1642.0
2016,Alabama,South_states,Illinois,2503.0
2016,Alaska,West_states,Illinois,388.0
2016,Arizona,West_states,Illinois,12250.0
2016,Arkansas,South_states,Illinois,3221.0
2016,California,West_states,Illinois,16482.0
2016,Colorado,West_states,Illinois,6950.0
2016,Connecticut,Northeast_states,Illinois,3391.0
2016,Delaware,South_states,Illinois,612.0
2016,District of Columbia ,South_states,Illinois,615.0
2016,Florida,South_states,Illinois,17432.0
2016,Georgia,South_states,Illinois,9736.0
2016,Hawaii,West_states,Illinois,715.0
2016,Idaho,West_states,Illinois,169.0
2016,Illinois,Midwest_states,Illinois,
2016,Indiana,Midwest_states,Illinois,27950.0
2016,Iowa,Midwest_states,Illinois,17016.0
2016,Kansas,Midwest_states,Illinois,2943.0
2016,Kentucky,South_states,Illinois,4659.0
2016,Louisiana,South_states,Illinois,2131.0
2016,Maine,Northeast_states,Illinois,311.0
2016,Maryland,South_states,Illinois,3300.0
2016,Massachusetts,Northeast_states,Illinois,2842.0
2016,Michigan,Midwest_states,Illinois,10651.0
2016,Minnesota,Midwest_states,Illinois,6641.0
2016,Mississippi,South_states,Illinois,3030.0
2016,Missouri,Midwest_states,Illinois,21277.0
2016,Montana,West_states,Illinois,1094.0
2016,Nebraska,Midwest_states,Illinois,1820.0
2016,Nevada,West_states,Illinois,1711.0
2016,New Hampshire,Northeast_states,Illinois,850.0
2016,New Jersey,Northeast_states,Illinois,2656.0
2016,New Mexico,West_states,Illinois,526.0
2016,New York,Northeast_states,Illinois,6533.0
2016,North Carolina,South_states,Illinois,5657.0
2016,North Dakota,Midwest_states,Illinois,39.0
2016,Ohio,Midwest_states,Illinois,7092.0
2016,Oklahoma,South_states,Illinois,2679.0
2016,Oregon,West_states,Illinois,1565.0
2016,Pennsylvania,Northeast_states,Illinois,4490.0
2016,Rhode Island,Northeast_states,Illinois,1210.0
2016,South Carolina,South_states,Illinois,4253.0
2016,South Dakota,Midwest_states,Illinois,80.0
2016,Tennessee,South_states,Illinois,3162.0
2016,Texas,South_states,Illinois,20169.0
2016,Utah,West_states,Illinois,1831.0
2016,Vermont,Northeast_states,Illinois,370.0
2016,Virginia,South_states,Illinois,7576.0
2016,Washington,West_states,Illinois,3931.0
2016,West Virginia,South_states,Illinois,356.0
2016,Wisconsin,Midwest_states,Illinois,20299.0
2016,Wyoming,West_states,Illinois,415.0
2016,Puerto Rico,,Illinois,1642.0
2017,Alabama,South_states,Illinois,2503.0
2017,Alaska,West_states,Illinois,388.0
2017,Arizona,West_states,Illinois,12250.0
2017,Arkansas,South_states,Illinois,3221.0
2017,California,West_states,Illinois,16482.0
2017,Colorado,West_states,Illinois,6950.0
2017,Connecticut,Northeast_states,Illinois,3391.0
2017,Delaware,South_states,Illinois,612.0
2017,District of Columbia ,South_states,Illinois,615.0
2017,Florida,South_states,Illinois,17432.0
2017,Georgia,South_states,Illinois,9736.0
2017,Hawaii,West_states,Illinois,715.0
2017,Idaho,West_states,Illinois,169.0
2017,Illinois,Midwest_states,Illinois,
2017,Indiana,Midwest_states,Illinois,27950.0
2017,Iowa,Midwest_states,Illinois,17016.0
2017,Kansas,Midwest_states,Illinois,2943.0
2017,Kentucky,South_states,Illinois,4659.0
2017,Louisiana,South_states,Illinois,2131.0
2017,Maine,Northeast_states,Illinois,311.0
2017,Maryland,South_states,Illinois,3300.0
2017,Massachusetts,Northeast_states,Illinois,2842.0
2017,Michigan,Midwest_states,Illinois,10651.0
2017,Minnesota,Midwest_states,Illinois,6641.0
2017,Mississippi,South_states,Illinois,3030.0
2017,Missouri,Midwest_states,Illinois,21277.0
2017,Montana,West_states,Illinois,1094.0
2017,Nebraska,Midwest_states,Illinois,1820.0
2017,Nevada,West_states,Illinois,1711.0
2017,New Hampshire,Northeast_states,Illinois,850.0
2017,New Jersey,Northeast_states,Illinois,2656.0
2017,New Mexico,West_states,Illinois,526.0
2017,New York,Northeast_states,Illinois,6533.0
2017,North Carolina,South_states,Illinois,5657.0
2017,North Dakota,Midwest_states,Illinois,39.0
2017,Ohio,Midwest_states,Illinois,7092.0
2017,Oklahoma,South_states,Illinois,2679.0
2017,Oregon,West_states,Illinois,1565.0
2017,Pennsylvania,Northeast_states,Illinois,4490.0
2017,Rhode Island,Northeast_states,Illinois,1210.0
2017,South Carolina,South_states,Illinois,4253.0
2017,South Dakota,Midwest_states,Illinois,80.0
2017,Tennessee,South_states,Illinois,3162.0
2017,Texas,South_states,Illinois,20169.0
2017,Utah,West_states,Illinois,1831.0
2017,Vermont,Northeast_states,Illinois,370.0
2017,Virginia,South_states,Illinois,7576.0
2017,Washington,West_states,Illinois,3931.0
2017,West Virginia,South_states,Illinois,356.0
2017,Wisconsin,Midwest_states,Illinois,20299.0
2017,Wyoming,West_states,Illinois,415.0
2017,Puerto Rico,,Illinois,1642.0
2018,Alabama,South_states,Illinois,2503.0
2018,Alaska,West_states,Illinois,388.0
2018,Arizona,West_states,Illinois,12250.0
2018,Arkansas,South_states,Illinois,3221.0
2018,California,West_states,Illinois,16482.0
2018,Colorado,West_states,Illinois,6950.0
2018,Connecticut,Northeast_states,Illinois,3391.0
2018,Delaware,South_states,Illinois,612.0
2018,District of Columbia ,South_states,Illinois,615.0
2018,Florida,South_states,Illinois,17432.0
2018,Georgia,South_states,Illinois,9736.0
2018,Hawaii,West_states,Illinois,715.0
2018,Idaho,West_states,Illinois,169.0
2018,Illinois,Midwest_states,Illinois,
2018,Indiana,Midwest_states,Illinois,27950.0
2018,Iowa,Midwest_states,Illinois,17016.0
2018,Kansas,Midwest_states,Illinois,2943.0
2018,Kentucky,South_states,Illinois,4659.0
2018,Louisiana,South_states,Illinois,2131.0
2018,Maine,Northeast_states,Illinois,311.0
2018,Maryland,South_states,Illinois,3300.0
2018,Massachusetts,Northeast_states,Illinois,2842.0
2018,Michigan,Midwest_states,Illinois,10651.0
2018,Minnesota,Midwest_states,Illinois,6641.0
2018,Mississippi,South_states,Illinois,3030.0
2018,Missouri,Midwest_states,Illinois,21277.0
2018,Montana,West_states,Illinois,1094.0
2018,Nebraska,Midwest_states,Illinois,1820.0
2018,Nevada,West_states,Illinois,1711.0
2018,New Hampshire,Northeast_states,Illinois,850.0
2018,New Jersey,Northeast_states,Illinois,2656.0
2018,New Mexico,West_states,Illinois,526.0
2018,New York,Northeast_states,Illinois,6533.0
2018,North Carolina,South_states,Illinois,5657.0
2018,North Dakota,Midwest_states,Illinois,39.0
2018,Ohio,Midwest_states,Illinois,7092.0
2018,Oklahoma,South_states,Illinois,2679.0
2018,Oregon,West_states,Illinois,1565.0
2018,Pennsylvania,Northeast_states,Illinois,4490.0
2018,Rhode Island,Northeast_states,Illinois,1210.0
2018,South Carolina,South_states,Illinois,4253.0
2018,South Dakota,Midwest_states,Illinois,80.0
2018,Tennessee,South_states,Illinois,3162.0
2018,Texas,South_states,Illinois,20169.0
2018,Utah,West_states,Illinois,1831.0
2018,Vermont,Northeast_states,Illinois,370.0
2018,Virginia,South_states,Illinois,7576.0
2018,Washington,West_states,Illinois,3931.0
2018,West Virginia,South_states,Illinois,356.0
2018,Wisconsin,Midwest_states,Illinois,20299.0
2018,Wyoming,West_states,Illinois,415.0
2018,Puerto Rico,,Illinois,1642.0
2010,Alabama,South_states,Indiana,3945.0
2010,Alaska,West_states,Indiana,9.0
2010,Arizona,West_states,Indiana,2690.0
2010,Arkansas,South_states,Indiana,722.0
2010,California,West_states,Indiana,6550.0
2010,Colorado,West_states,Indiana,3296.0
2010,Connecticut,Northeast_states,Indiana,1074.0
2010,Delaware,South_states,Indiana,0.0
2010,District of Columbia ,South_states,Indiana,711.0
2010,Florida,South_states,Indiana,9030.0
2010,Georgia,South_states,Indiana,2649.0
2010,Hawaii,West_states,Indiana,192.0
2010,Idaho,West_states,Indiana,132.0
2010,Illinois,Midwest_states,Indiana,21918.0
2010,Indiana,Midwest_states,Indiana,
2010,Iowa,Midwest_states,Indiana,1710.0
2010,Kansas,Midwest_states,Indiana,1544.0
2010,Kentucky,South_states,Indiana,11906.0
2010,Louisiana,South_states,Indiana,948.0
2010,Maine,Northeast_states,Indiana,259.0
2010,Maryland,South_states,Indiana,431.0
2010,Massachusetts,Northeast_states,Indiana,1891.0
2010,Michigan,Midwest_states,Indiana,7816.0
2010,Minnesota,Midwest_states,Indiana,1120.0
2010,Mississippi,South_states,Indiana,1403.0
2010,Missouri,Midwest_states,Indiana,3351.0
2010,Montana,West_states,Indiana,251.0
2010,Nebraska,Midwest_states,Indiana,639.0
2010,Nevada,West_states,Indiana,739.0
2010,New Hampshire,Northeast_states,Indiana,23.0
2010,New Jersey,Northeast_states,Indiana,402.0
2010,New Mexico,West_states,Indiana,465.0
2010,New York,Northeast_states,Indiana,2497.0
2010,North Carolina,South_states,Indiana,4132.0
2010,North Dakota,Midwest_states,Indiana,45.0
2010,Ohio,Midwest_states,Indiana,9438.0
2010,Oklahoma,South_states,Indiana,957.0
2010,Oregon,West_states,Indiana,317.0
2010,Pennsylvania,Northeast_states,Indiana,2018.0
2010,Rhode Island,Northeast_states,Indiana,206.0
2010,South Carolina,South_states,Indiana,2174.0
2010,South Dakota,Midwest_states,Indiana,439.0
2010,Tennessee,South_states,Indiana,4764.0
2010,Texas,South_states,Indiana,6985.0
2010,Utah,West_states,Indiana,517.0
2010,Vermont,Northeast_states,Indiana,0.0
2010,Virginia,South_states,Indiana,2892.0
2010,Washington,West_states,Indiana,1912.0
2010,West Virginia,South_states,Indiana,366.0
2010,Wisconsin,Midwest_states,Indiana,2563.0
2010,Wyoming,West_states,Indiana,132.0
2010,Puerto Rico,,Indiana,109.0
2011,Alabama,South_states,Indiana,3945.0
2011,Alaska,West_states,Indiana,9.0
2011,Arizona,West_states,Indiana,2690.0
2011,Arkansas,South_states,Indiana,722.0
2011,California,West_states,Indiana,6550.0
2011,Colorado,West_states,Indiana,3296.0
2011,Connecticut,Northeast_states,Indiana,1074.0
2011,Delaware,South_states,Indiana,0.0
2011,District of Columbia ,South_states,Indiana,711.0
2011,Florida,South_states,Indiana,9030.0
2011,Georgia,South_states,Indiana,2649.0
2011,Hawaii,West_states,Indiana,192.0
2011,Idaho,West_states,Indiana,132.0
2011,Illinois,Midwest_states,Indiana,21918.0
2011,Indiana,Midwest_states,Indiana,
2011,Iowa,Midwest_states,Indiana,1710.0
2011,Kansas,Midwest_states,Indiana,1544.0
2011,Kentucky,South_states,Indiana,11906.0
2011,Louisiana,South_states,Indiana,948.0
2011,Maine,Northeast_states,Indiana,259.0
2011,Maryland,South_states,Indiana,431.0
2011,Massachusetts,Northeast_states,Indiana,1891.0
2011,Michigan,Midwest_states,Indiana,7816.0
2011,Minnesota,Midwest_states,Indiana,1120.0
2011,Mississippi,South_states,Indiana,1403.0
2011,Missouri,Midwest_states,Indiana,3351.0
2011,Montana,West_states,Indiana,251.0
2011,Nebraska,Midwest_states,Indiana,639.0
2011,Nevada,West_states,Indiana,739.0
2011,New Hampshire,Northeast_states,Indiana,23.0
2011,New Jersey,Northeast_states,Indiana,402.0
2011,New Mexico,West_states,Indiana,465.0
2011,New York,Northeast_states,Indiana,2497.0
2011,North Carolina,South_states,Indiana,4132.0
2011,North Dakota,Midwest_states,Indiana,45.0
2011,Ohio,Midwest_states,Indiana,9438.0
2011,Oklahoma,South_states,Indiana,957.0
2011,Oregon,West_states,Indiana,317.0
2011,Pennsylvania,Northeast_states,Indiana,2018.0
2011,Rhode Island,Northeast_states,Indiana,206.0
2011,South Carolina,South_states,Indiana,2174.0
2011,South Dakota,Midwest_states,Indiana,439.0
2011,Tennessee,South_states,Indiana,4764.0
2011,Texas,South_states,Indiana,6985.0
2011,Utah,West_states,Indiana,517.0
2011,Vermont,Northeast_states,Indiana,0.0
2011,Virginia,South_states,Indiana,2892.0
2011,Washington,West_states,Indiana,1912.0
2011,West Virginia,South_states,Indiana,366.0
2011,Wisconsin,Midwest_states,Indiana,2563.0
2011,Wyoming,West_states,Indiana,132.0
2011,Puerto Rico,,Indiana,109.0
2012,Alabama,South_states,Indiana,3945.0
2012,Alaska,West_states,Indiana,9.0
2012,Arizona,West_states,Indiana,2690.0
2012,Arkansas,South_states,Indiana,722.0
2012,California,West_states,Indiana,6550.0
2012,Colorado,West_states,Indiana,3296.0
2012,Connecticut,Northeast_states,Indiana,1074.0
2012,Delaware,South_states,Indiana,0.0
2012,District of Columbia ,South_states,Indiana,711.0
2012,Florida,South_states,Indiana,9030.0
2012,Georgia,South_states,Indiana,2649.0
2012,Hawaii,West_states,Indiana,192.0
2012,Idaho,West_states,Indiana,132.0
2012,Illinois,Midwest_states,Indiana,21918.0
2012,Indiana,Midwest_states,Indiana,
2012,Iowa,Midwest_states,Indiana,1710.0
2012,Kansas,Midwest_states,Indiana,1544.0
2012,Kentucky,South_states,Indiana,11906.0
2012,Louisiana,South_states,Indiana,948.0
2012,Maine,Northeast_states,Indiana,259.0
2012,Maryland,South_states,Indiana,431.0
2012,Massachusetts,Northeast_states,Indiana,1891.0
2012,Michigan,Midwest_states,Indiana,7816.0
2012,Minnesota,Midwest_states,Indiana,1120.0
2012,Mississippi,South_states,Indiana,1403.0
2012,Missouri,Midwest_states,Indiana,3351.0
2012,Montana,West_states,Indiana,251.0
2012,Nebraska,Midwest_states,Indiana,639.0
2012,Nevada,West_states,Indiana,739.0
2012,New Hampshire,Northeast_states,Indiana,23.0
2012,New Jersey,Northeast_states,Indiana,402.0
2012,New Mexico,West_states,Indiana,465.0
2012,New York,Northeast_states,Indiana,2497.0
2012,North Carolina,South_states,Indiana,4132.0
2012,North Dakota,Midwest_states,Indiana,45.0
2012,Ohio,Midwest_states,Indiana,9438.0
2012,Oklahoma,South_states,Indiana,957.0
2012,Oregon,West_states,Indiana,317.0
2012,Pennsylvania,Northeast_states,Indiana,2018.0
2012,Rhode Island,Northeast_states,Indiana,206.0
2012,South Carolina,South_states,Indiana,2174.0
2012,South Dakota,Midwest_states,Indiana,439.0
2012,Tennessee,South_states,Indiana,4764.0
2012,Texas,South_states,Indiana,6985.0
2012,Utah,West_states,Indiana,517.0
2012,Vermont,Northeast_states,Indiana,0.0
2012,Virginia,South_states,Indiana,2892.0
2012,Washington,West_states,Indiana,1912.0
2012,West Virginia,South_states,Indiana,366.0
2012,Wisconsin,Midwest_states,Indiana,2563.0
2012,Wyoming,West_states,Indiana,132.0
2012,Puerto Rico,,Indiana,109.0
2013,Alabama,South_states,Indiana,3945.0
2013,Alaska,West_states,Indiana,9.0
2013,Arizona,West_states,Indiana,2690.0
2013,Arkansas,South_states,Indiana,722.0
2013,California,West_states,Indiana,6550.0
2013,Colorado,West_states,Indiana,3296.0
2013,Connecticut,Northeast_states,Indiana,1074.0
2013,Delaware,South_states,Indiana,0.0
2013,District of Columbia ,South_states,Indiana,711.0
2013,Florida,South_states,Indiana,9030.0
2013,Georgia,South_states,Indiana,2649.0
2013,Hawaii,West_states,Indiana,192.0
2013,Idaho,West_states,Indiana,132.0
2013,Illinois,Midwest_states,Indiana,21918.0
2013,Indiana,Midwest_states,Indiana,
2013,Iowa,Midwest_states,Indiana,1710.0
2013,Kansas,Midwest_states,Indiana,1544.0
2013,Kentucky,South_states,Indiana,11906.0
2013,Louisiana,South_states,Indiana,948.0
2013,Maine,Northeast_states,Indiana,259.0
2013,Maryland,South_states,Indiana,431.0
2013,Massachusetts,Northeast_states,Indiana,1891.0
2013,Michigan,Midwest_states,Indiana,7816.0
2013,Minnesota,Midwest_states,Indiana,1120.0
2013,Mississippi,South_states,Indiana,1403.0
2013,Missouri,Midwest_states,Indiana,3351.0
2013,Montana,West_states,Indiana,251.0
2013,Nebraska,Midwest_states,Indiana,639.0
2013,Nevada,West_states,Indiana,739.0
2013,New Hampshire,Northeast_states,Indiana,23.0
2013,New Jersey,Northeast_states,Indiana,402.0
2013,New Mexico,West_states,Indiana,465.0
2013,New York,Northeast_states,Indiana,2497.0
2013,North Carolina,South_states,Indiana,4132.0
2013,North Dakota,Midwest_states,Indiana,45.0
2013,Ohio,Midwest_states,Indiana,9438.0
2013,Oklahoma,South_states,Indiana,957.0
2013,Oregon,West_states,Indiana,317.0
2013,Pennsylvania,Northeast_states,Indiana,2018.0
2013,Rhode Island,Northeast_states,Indiana,206.0
2013,South Carolina,South_states,Indiana,2174.0
2013,South Dakota,Midwest_states,Indiana,439.0
2013,Tennessee,South_states,Indiana,4764.0
2013,Texas,South_states,Indiana,6985.0
2013,Utah,West_states,Indiana,517.0
2013,Vermont,Northeast_states,Indiana,0.0
2013,Virginia,South_states,Indiana,2892.0
2013,Washington,West_states,Indiana,1912.0
2013,West Virginia,South_states,Indiana,366.0
2013,Wisconsin,Midwest_states,Indiana,2563.0
2013,Wyoming,West_states,Indiana,132.0
2013,Puerto Rico,,Indiana,109.0
2014,Alabama,South_states,Indiana,3945.0
2014,Alaska,West_states,Indiana,9.0
2014,Arizona,West_states,Indiana,2690.0
2014,Arkansas,South_states,Indiana,722.0
2014,California,West_states,Indiana,6550.0
2014,Colorado,West_states,Indiana,3296.0
2014,Connecticut,Northeast_states,Indiana,1074.0
2014,Delaware,South_states,Indiana,0.0
2014,District of Columbia ,South_states,Indiana,711.0
2014,Florida,South_states,Indiana,9030.0
2014,Georgia,South_states,Indiana,2649.0
2014,Hawaii,West_states,Indiana,192.0
2014,Idaho,West_states,Indiana,132.0
2014,Illinois,Midwest_states,Indiana,21918.0
2014,Indiana,Midwest_states,Indiana,
2014,Iowa,Midwest_states,Indiana,1710.0
2014,Kansas,Midwest_states,Indiana,1544.0
2014,Kentucky,South_states,Indiana,11906.0
2014,Louisiana,South_states,Indiana,948.0
2014,Maine,Northeast_states,Indiana,259.0
2014,Maryland,South_states,Indiana,431.0
2014,Massachusetts,Northeast_states,Indiana,1891.0
2014,Michigan,Midwest_states,Indiana,7816.0
2014,Minnesota,Midwest_states,Indiana,1120.0
2014,Mississippi,South_states,Indiana,1403.0
2014,Missouri,Midwest_states,Indiana,3351.0
2014,Montana,West_states,Indiana,251.0
2014,Nebraska,Midwest_states,Indiana,639.0
2014,Nevada,West_states,Indiana,739.0
2014,New Hampshire,Northeast_states,Indiana,23.0
2014,New Jersey,Northeast_states,Indiana,402.0
2014,New Mexico,West_states,Indiana,465.0
2014,New York,Northeast_states,Indiana,2497.0
2014,North Carolina,South_states,Indiana,4132.0
2014,North Dakota,Midwest_states,Indiana,45.0
2014,Ohio,Midwest_states,Indiana,9438.0
2014,Oklahoma,South_states,Indiana,957.0
2014,Oregon,West_states,Indiana,317.0
2014,Pennsylvania,Northeast_states,Indiana,2018.0
2014,Rhode Island,Northeast_states,Indiana,206.0
2014,South Carolina,South_states,Indiana,2174.0
2014,South Dakota,Midwest_states,Indiana,439.0
2014,Tennessee,South_states,Indiana,4764.0
2014,Texas,South_states,Indiana,6985.0
2014,Utah,West_states,Indiana,517.0
2014,Vermont,Northeast_states,Indiana,0.0
2014,Virginia,South_states,Indiana,2892.0
2014,Washington,West_states,Indiana,1912.0
2014,West Virginia,South_states,Indiana,366.0
2014,Wisconsin,Midwest_states,Indiana,2563.0
2014,Wyoming,West_states,Indiana,132.0
2014,Puerto Rico,,Indiana,109.0
2015,Alabama,South_states,Indiana,3945.0
2015,Alaska,West_states,Indiana,9.0
2015,Arizona,West_states,Indiana,2690.0
2015,Arkansas,South_states,Indiana,722.0
2015,California,West_states,Indiana,6550.0
2015,Colorado,West_states,Indiana,3296.0
2015,Connecticut,Northeast_states,Indiana,1074.0
2015,Delaware,South_states,Indiana,0.0
2015,District of Columbia ,South_states,Indiana,711.0
2015,Florida,South_states,Indiana,9030.0
2015,Georgia,South_states,Indiana,2649.0
2015,Hawaii,West_states,Indiana,192.0
2015,Idaho,West_states,Indiana,132.0
2015,Illinois,Midwest_states,Indiana,21918.0
2015,Indiana,Midwest_states,Indiana,
2015,Iowa,Midwest_states,Indiana,1710.0
2015,Kansas,Midwest_states,Indiana,1544.0
2015,Kentucky,South_states,Indiana,11906.0
2015,Louisiana,South_states,Indiana,948.0
2015,Maine,Northeast_states,Indiana,259.0
2015,Maryland,South_states,Indiana,431.0
2015,Massachusetts,Northeast_states,Indiana,1891.0
2015,Michigan,Midwest_states,Indiana,7816.0
2015,Minnesota,Midwest_states,Indiana,1120.0
2015,Mississippi,South_states,Indiana,1403.0
2015,Missouri,Midwest_states,Indiana,3351.0
2015,Montana,West_states,Indiana,251.0
2015,Nebraska,Midwest_states,Indiana,639.0
2015,Nevada,West_states,Indiana,739.0
2015,New Hampshire,Northeast_states,Indiana,23.0
2015,New Jersey,Northeast_states,Indiana,402.0
2015,New Mexico,West_states,Indiana,465.0
2015,New York,Northeast_states,Indiana,2497.0
2015,North Carolina,South_states,Indiana,4132.0
2015,North Dakota,Midwest_states,Indiana,45.0
2015,Ohio,Midwest_states,Indiana,9438.0
2015,Oklahoma,South_states,Indiana,957.0
2015,Oregon,West_states,Indiana,317.0
2015,Pennsylvania,Northeast_states,Indiana,2018.0
2015,Rhode Island,Northeast_states,Indiana,206.0
2015,South Carolina,South_states,Indiana,2174.0
2015,South Dakota,Midwest_states,Indiana,439.0
2015,Tennessee,South_states,Indiana,4764.0
2015,Texas,South_states,Indiana,6985.0
2015,Utah,West_states,Indiana,517.0
2015,Vermont,Northeast_states,Indiana,0.0
2015,Virginia,South_states,Indiana,2892.0
2015,Washington,West_states,Indiana,1912.0
2015,West Virginia,South_states,Indiana,366.0
2015,Wisconsin,Midwest_states,Indiana,2563.0
2015,Wyoming,West_states,Indiana,132.0
2015,Puerto Rico,,Indiana,109.0
2016,Alabama,South_states,Indiana,3945.0
2016,Alaska,West_states,Indiana,9.0
2016,Arizona,West_states,Indiana,2690.0
2016,Arkansas,South_states,Indiana,722.0
2016,California,West_states,Indiana,6550.0
2016,Colorado,West_states,Indiana,3296.0
2016,Connecticut,Northeast_states,Indiana,1074.0
2016,Delaware,South_states,Indiana,0.0
2016,District of Columbia ,South_states,Indiana,711.0
2016,Florida,South_states,Indiana,9030.0
2016,Georgia,South_states,Indiana,2649.0
2016,Hawaii,West_states,Indiana,192.0
2016,Idaho,West_states,Indiana,132.0
2016,Illinois,Midwest_states,Indiana,21918.0
2016,Indiana,Midwest_states,Indiana,
2016,Iowa,Midwest_states,Indiana,1710.0
2016,Kansas,Midwest_states,Indiana,1544.0
2016,Kentucky,South_states,Indiana,11906.0
2016,Louisiana,South_states,Indiana,948.0
2016,Maine,Northeast_states,Indiana,259.0
2016,Maryland,South_states,Indiana,431.0
2016,Massachusetts,Northeast_states,Indiana,1891.0
2016,Michigan,Midwest_states,Indiana,7816.0
2016,Minnesota,Midwest_states,Indiana,1120.0
